id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path
729648,The Dalton Gang,en,2020-11-02,4.6,57,6.738,"When their brother Frank is killed by an outlaw, brothers Bob Dalton, Emmett Dalton and Gray Dalton join their local sheriff's department. When they are cheated by the law, they turn to crime, robbing trains and anything else they can steal from over the course of two years in the early 1890's. Trying to out do Jesse James, they attempt to rob two banks at once in October of 1892, and things get ugly",37,False,/9IUWKkR4SwPFyTFq04QL22E39YQ.jpg,/6OeGqp18oZucUGziMIRNhLouZ75.jpg
698432,Nobody Knows I'm Here,es,2020-04-15,6.742,190,6.738,"Memo lives on a remote Chilean sheep farm, hiding a beautiful singing voice from the outside world. A recluse with a glittery flair, he can't stop dwelling on the past, but what will happen once someone finally listens?",18,False,/cUPrCDQt23ZdJ6Mk8kO8cBcPcxw.jpg,/c7CTxNNPeg6MH9VA9BBvMKdPmSh.jpg
1018306,18 Year Old Hwa-jin's Crazy Sex,ko,2020-12-07,0.0,0,6.731,"Whenever she sees a messy kitchen, she calls her childhood friend Min-soo. Min-soo, complains in words but still brings side dishes to Seo-yeon. They're friends, but sex partners. Seo-yeon's relationship with Min-soo from their young age is natural. Min-soo is worried about Seo-yeon. He is jealous of the relationship between his younger friend Yeong-cheol and Seo-yeon.",10749,False,,/tFU5NmBoKyduhx9LsWDRdMA3rNb.jpg
673159,Hooking Up,en,2020-03-20,6.3,157,6.728,"Bailey and Darla embark upon a misguided and mutually deceitful form of therapy, one in which they must drive across the country re-enacting Darla's colorful history as a sex addict. As their true motivations for the road trip come to light, the unlikely pair force one another to confront their issues, discovering that there might actually be more to love than just sex.","35,18",False,/kiRKdMztlnTzZnmuUsVu93cjrWR.jpg,/y5QXP7qdwtPRiZy6cQTjRoaTXuW.jpg
701675,Fast and Fierce: Death Race,en,2020-05-19,5.6,24,6.727,"Jack is on his way to grabbing the cash prize for an illegal car race in Mexico to California, when a desperate woman, fleeing from her gangster boyfriend who runs the tournament, jumps into his car pleading for help.",28,False,/egUDPhBMRXtTGv13bEhqSIfsgUm.jpg,/v9bPKQUQtdNh1ZlAfNFaGVg8C1C.jpg
758935,Blindfire,en,2020-11-13,6.7,73,6.717,"A police officer who while responding to a violent hostage call, kills the African American suspect only to later learn of his innocence. Sensing this was a set-up, and facing repercussions, he must track down the person responsible while examining his own accountability and the ingrained racism which brought him to this point.","80,18,53",False,/3CaQvvoQw45yrQ8zzCjXXRY7TvB.jpg,/kWOXx85fcVm408Cpg0Tw5NhDA4f.jpg
501953,Eternal Beauty,en,2020-08-21,6.1,66,6.716,"When Jane is rejected by life, she spirals into a chaotic, schizophrenic world where love and normality collide with humorous consequences.","35,18",False,/jYARwJDHkvn8uHTahvDYd7q1RI7.jpg,/2wXrBtfrvwMWE1i3iHjKjoRZjYk.jpg
736459,Wife Sharing,ko,2020-08-24,0.0,0,6.698,"Na-kyeong and Jeong-bin got married and soon after, falls in love with Hoon-i whom she met by chance and lives two houses away without her husband's konwledge. One day, Min-ju who she is close with, accidentally finds out so Na-kyeong introduces Hoon-i to Min-joo to try and cover up the secret. And Na-kyeong's husband, Jeong-bin, who met Min-joo told Min-joo a shocking truth...","10749,18",False,/V8Hk8CsAccsQGoOxOxsgq6lt2H.jpg,/askMssN8w46w7vqoEHe9b2hYjjG.jpg
748501,Hot Hair Salon,ko,2020-09-04,4.2,10,6.696,"Yoon Bong receives a breakup notice from his wife because of premature ejaculation. Yoon Bong's junior Hae-seong said that it was his special experience. Introduce them. A beauty salon that provides services with bikinis. Yun Bong finds his senses little by little there. With the efforts of Hyun-joo and Min-hee, Yun Bong cures premature ejaculation. So-yoon, his wife, is also happy to see Yoon Bong, who has returned as before.","18,10749",False,/fhYgzRHdf2hi16psi1QdAGKyNqS.jpg,/bn27bnwcujuCP5q4cyfNsMGvXqg.jpg
667703,Pakboys: Takusa,tl,2020-12-25,6.0,4,6.679,Four married men living in a condominium often go out with women who are not their wives. Their wives try to catch them red-handed but often rather fail as they think of ingenious ways to hide their cheating.  In the end all took a toll to them as their lives were put in danger that they needed their wives to save them.,35,False,/p617za2QeMHdeP3zNZwrihN8E2P.jpg,/mXi6D0BitLVtDy3fDlCRmlztyyH.jpg
704842,Shock! Eating,ko,2020-04-17,0.0,0,6.678,"Sojin and Hyeyoung are about to take the scholarship exam this semester.  So-jin and Hye-young, who hate to lose, check each other.",10749,False,/iuw8VDptr0vBFON4n19As500pG6.jpg,/uMoyQWMc7Cgp9asdAX3ddRjtWF9.jpg
653658,Identifying Features,es,2020-11-27,7.1,61,6.673,"Magdalena makes a journey to find her son, who has disappeared on his way to the Mexican border with the United States. Her odyssey takes her to meet Miguel, a man recently deported from the US. They start to travel together, Magdalena looking for her son, and Miguel hoping to see his mother again.",18,False,/bwJr93o3nhqmYC4DSXijgdyF4PQ.jpg,/fkUhlP8iAD6kj90SkleiEO8TUmX.jpg
664511,Classic Again,th,2020-02-06,6.8,9,6.669,"In a love triangle that miraculously mirrors her mother's romance years ago, a young woman let's her heart lead.","18,10749",False,/sk8ij1IJhznRYEAy37QluLk92Ao.jpg,/ni6RW4XucHai4D0nrk0ivGYPXDk.jpg
728552,Side Effect,ru,2020-11-05,5.9,74,6.66,"A traumatic experience leads to a break-up between a young married couple. In a desperate attempt to save their marriage, Andrey, the husband, seeks help from a psychic named Mara. His only wish is to make his wife Olga forget the past. Mara's magic works, but the second honeymoon soon turns into a living nightmare... Andrey gradually recognizes that he is dealing with a powerful evil that possesses his wife, and the price of the psychic's service is Olga’s life.","27,53",False,/gYKCfoc2WPAtwCH6eh2LgvovfvQ.jpg,/6pEnKpR7B08zDctLfpRdFT8hoe6.jpg
653588,Into the Deep: The Submarine Murder Case,en,2020-01-23,6.5,53,6.658,"In 2016, a young Austrialian filmmaker began documenting amateur inventor Peter Madsen. One year in, Madsen brutally murdered Kim Wall aboard his homemade submarine. An unprecedented revelation of a killer and the journey his young helpers take as they reckon with their own complicity and prepare to testify.","99,80",False,/14So9mTE0kOdKXHwlZgiNHJDmjm.jpg,/jdeKTPotIrwt4qSAr6rC7VAsPqs.jpg
731249,Crayon Shin-Chan: Crash! Rakuga Kingdom and Almost Four Heroes,ja,2020-09-11,7.8,15,6.651,"The kingdom that floats above in the sky, that uses free doodles as an energy source, “Rakuga Kingdom.” However, now in the face of a lack in energy, they are on the brink of ruin. In order to force the creation of doodles, the kingdom’s army begins its attack on Kasukabe on the surface! Meanwhile, as the drawings begin to move, the hero who is bestowed the hidden treasure of the kingdom, the “Miracle Crayon”—is none other than the “super happy-go-lucky 5-year-old,” Nohara Shinnosuke!! Together as the “Almost Four Heroes,” Shinnosuke and the drawn doodles try to take back Kasukabe! Amongst that, they discover the weakness of the doodles, where they dissolve upon contact with water! To make matters worse, a raincloud that looks to start pouring at any moment hovers above… What awaits their encounter with the doodles and the end of their adventure—will it be smiles, or tears!?","16,35,10751,28,12,14",False,/4yaeBOaDgEZiBJhX05ItyTdRXB.jpg,/cOYwIUREz4WFeIsBV2xcGFh0Wjf.jpg
678801,The Present,ar,2020-02-02,7.33,47,6.643,"On his wedding anniversary, Yusef and his young daughter set out in the West Bank to buy his wife a gift. Between soldiers, segregated roads and checkpoints, how easy would it be to go shopping?",18,False,/ugnQwTfaHG5fksJL5Auo85Yl1wr.jpg,/kPou4N6kfuzmatjTLpMYofubIXq.jpg
749051,Embryo,es,2020-10-24,5.8,82,6.637,"Kevin and his girlfriend Evelyn are camping in the woods when she is abducted and impregnated by otherworldly beings. As the entity within her begins to grow, Evelyn discovers that her cravings can only be satisfied by human flesh and blood.","27,878",False,/ePjHFqQzS1K8KM0trKe98kTVfiX.jpg,/dxbI3kT9mvlc6Yh14xCKFbd0RvE.jpg
598439,Betrayed,no,2020-12-25,7.0,32,6.636,"During World War II, millions of Jews from all over Europe are deported and killed in German concentration camps. When the German troops invade Norway, the Norwegian Jews feel safe and protected. But anti-Semitism knows no borders and as the war escalates in Europe, the situation changes drastically. Suddenly, their radios are taken away; their passports are stamped with a big J and one day, all the men men over the age of 15 are arrested and taken to prisons camps. Many of the women left behind are too frightened to escape and are desperately waiting for their husbands and sons to come back home. On November 26, 1942, hundreds of Jews are picked up by the police in the middle of the night and are transported to the dock in Oslo. Unknowing and frightened men, women, children, sick and old are forced on board the awaiting German cargo ship ""SS DONAU"". The ship leaves with 532 Norwegian Jews onboard; 302 men, 188 women and 42 children. The end station is Auschwitz.","18,36,10752",False,/pg6Y1KOrfLhq2IX04dZcqx7MgZP.jpg,/AhllNkf3UE4VdlmPQmTIbAQTiZ6.jpg
647265,The Binge,en,2020-08-28,5.3,86,6.635,"In the not-so-distant future, all drinking and drugs have been made completely illegal by the government, except for one night a year. High school seniors Griffin, Hags, and Andrew make a pilgrimage to get to the best party in town where all their dreams will come true. They will have to avoid their crazed principal, violent siblings, and the wild animals roaming the streets.",35,False,/1947na4bAQtIbMswdEjxhifPA6A.jpg,/sQlkeVkziJe3Jb9tdGSYnNGisSM.jpg
458673,Hunter's Moon,en,2020-03-24,3.545,44,6.633,A trio of young sisters are attacked by local thugs. Then a force inhabiting the orchard exacts its revenge.,"53,27,80",False,/z1josz5xhHCI7Pt0Eg5Kc1e7GBn.jpg,/xirMbIyNqxkKPG89lTPdXZK2CJH.jpg
728123,I Am Greta,sv,2020-10-16,5.7,115,6.629,"Greta Thunberg, a 15-year-old student in Sweden, started a school strike for the climate as her question for adults was, if you don’t care about my future on earth, why should I care about my future in school? Within months, her strike evolved into a global movement as the quiet teenage girl on the autism spectrum becomes a world-famous activist.","99,36",False,/lwurehrDLCrucPZx9U7RXK4OYAz.jpg,/xTCduzgBJ57ZzMM9MOyBPpauB9t.jpg
653708,Herself,en,2020-11-26,6.8,97,6.626,"Struggling to provide her daughters with a safe, happy home, Sandra decides to build one - from scratch. Using all her ingenuity to make her ambitious dream a reality, Sandra draws together a community to lend a helping hand to build her house and ultimately recover her own sense of self.",18,False,/oY2Lae2YDu7Ibeprh6sBgUUMXcO.jpg,/qTCdyHTibEl90w6rDxTTHTX9k3O.jpg
436552,Last Call,en,2020-11-25,3.4,5,6.611,"Last Call is a fictional account of the final days of exuberant and notorious Welsh poet Dylan Thomas as he sets out on a final poetry tour of New York.  Desperate for money and with a wife and three children dependent on him, Thomas accepts a job believing it is beneath him.  He spends his time in the city drinking at the White Horse Tavern and becoming increasingly ill between poetry readings.  Everything comes to a head when he goes on a bender so extreme he cannot perform the last lecture, makes a scene at the bar, and has his final drink while ruminating on life, death, and the concept of love.","18,10749",False,/9AGCjFuOjU7mdh37SCkoGSMKarE.jpg,/kFKGuhDP7ZYzEDxDEc0ZrutMCA1.jpg
706860,Out,en,2020-05-22,7.312,191,6.593,"On an average day, Greg's life is filled with family, love and a rambunctious little dog - but despite all of this, Greg has a secret. Today is different, though. With some help from his precocious pup, and a little bit of magic, Greg might learn that he has nothing to hide.","16,35,18,14,10751,10749",False,/knLH3cYsDt7jO6uSMrc0PXfimra.jpg,/kU3YYulx2RNB8TYns7a2QR9CqEP.jpg
691655,Swapping: Two Women,ko,2020-03-26,3.0,2,6.592,"His wife has been acting strange. Oftentimes, she would go wherever, won't receive his calls, and won't reply when asked. The husband, Dong-seok, who suspects his wife's strange behavior, finds a business card in her car and visits it. He meets Hani there, the woman she saw in a video, and while he was immersed in her story, he experienced something strange.",10749,False,/6Wm3WWWeZQn5iDIXTCE7tGlmyPD.jpg,/y6m9fIT8f3aqtBmn9TFf7ojPlsb.jpg
540023,Wander Darkly,en,2020-12-11,6.2,64,6.588,New parents Adrienne and Matteo are forced to reckon with trauma amidst their troubled relationship. They must revisit the memories of their past and unravel haunting truths in order to face their uncertain future.,"10749,18",False,/wO8vg2bB4rR7lGtIlZ7mJlcfwJ7.jpg,/xMkS2EImCdeNMQaJxntGyjNNkhh.jpg
665760,Mare,hr,2020-02-23,5.3,15,6.585,"Routinely, but with dedication, Mare runs her small family’s modest household, even though a new washing machine is not the only thing that is missing. When a chance encounter rekindles her libido, she does not hold back for long.",18,False,/ibgK9YRmUFW774aDVoFvogirg8b.jpg,/2uQBgKCNkFm94R9pHaUnY4zwYlR.jpg
733573,My Missing Valentine,zh,2020-09-18,7.0,37,6.576,"Xiao Chi, a driven girl who's been looking for love, gets asked out by a hot guy on the eve of Valentine's Day. As she anticipates her first date, she wakes up the next morning and finds that the Valentine's Day has mysteriously passed.","35,10749,14,9648",False,/h4O5b44rCwSQpdEazekNKkdrPTZ.jpg,/5BLrHWfQ3Tz39GpyBRL2qM53dEl.jpg
728773,I Am Lisa,en,2020-10-09,5.5,43,6.572,A vicious and corrupt small-town sheriff and her deputies brutalise Lisa and leave her for dead in the nearby woods. There she is bitten by a werewolf and bestowed with supernatural abilities. Can Lisa retain her humanity as she exacts revenge and cedes herself more and more to the wolf side of her personality?,"27,53",False,/tdbX22AKDRrWPhMkOPhvBJWbrCi.jpg,/eJNGwVjAJtKXp9SqEJY9rmMlFqN.jpg
717915,Jane's Summer,ko,2020-06-18,7.0,4,6.572,"Jane is a dancer with outstanding talents but is always taken away of her spotlight. After failing an audition she had been anticipating and with a complicated heart, she leaves for Bangkok where her friend Ji-woo is. These two came to meet with two men called Summer and Rainfall at a pub they frequent, and Jane who was filled with sexual encounters also begins an unconventional and risky relationship with them.","10749,18",False,/wviUWAoNzxdWYR9bkZHJsrwNq1l.jpg,/55WVkoSsm31btvwqr6nFc9GnLtn.jpg
646696,Mariposa,id,2020-03-12,7.1,7,6.558,"New student Acha falls for Iqbal, a high-achieving student who's torn between love and family pressure.","18,10749",False,/oQ2I91gV5N4p8DDXcYw3ROrodhJ.jpg,/gXB4zSApX4cS5MaMNWkKDLw0O9U.jpg
718745,Krishna and His Leela,te,2020-06-24,4.5,9,6.557,"Torn between his past and present girlfriends, a confused bachelor’s indecisiveness spins a web of lies and cheating as he struggles to commit.","10749,35",False,/PUVmgiDP6rMppcfjBVpjdy8GHW.jpg,/vWbB3gTKMZahD2s37vj2Tpx2klj.jpg
637860,The Strong Ones,es,2020-03-12,7.6,68,6.554,"Lucas travels to visit his sister to a remote town in southern Chile. In front of the ocean and the fog, he meets Antonio, a boatswain in a local fishing boat. When an intense romance grows between them, their strength, their independence and their adulthood become immovable in front of the tide.","18,10749",False,/nIXiHzPjrV6GKzNcXXynKndZ9OT.jpg,/s53aBDGTA6Db6I2msWo46VLes2X.jpg
649294,History of the Occult,es,2020-01-13,6.8,122,6.551,"During the last broadcast of 60 Minutes Before Midnight, the most watched journalistic program on television, Adrián Marcato could expose a conspiracy and link the government to a obscure secret society.","18,27,53",False,/wx7pSbh4ebbetu8UppYOoKzeQ8o.jpg,/b8qA9L6ZZyX57zprm9GlZ9Ta3uv.jpg
768137,Delicious Sex And Sisters,ko,2020-07-30,7.0,1,6.546,"Han-seok traveled alone with his girlfriend. The place where he stayed was a guesthouse. However, the first thing you met at a guest house was the wisdom of a naked body?! Han-seok, who unintentionally flocks to a pervert thief and buys a misunderstanding, is resolved by Haruka, but continues to hate Wisdom. But Sato saw him like that. The perfume he developed has a special power, and he complains about it... What is the essence of the perfume...?",,False,/7ZExTal9Gd9dT3u99u6eP22EaRc.jpg,/eBoMVbkvADKLoHU5GMTiDL1nlx9.jpg
713825,Robot Riot,en,2020-12-23,5.8,95,6.538,Unconscious soldiers are dropped into a testing site only to discover their memories have been wiped and that once docile machines are the new intelligence.,"28,878",False,/tWxCVe4rQZa3BvR3tMT3t74oVTT.jpg,/pXv4qbWyj6ycMaWkK2LzlizZQjf.jpg
714521,The Big Ugly,en,2020-07-24,5.1,88,6.533,"Neeyln has always been the loyal enforcer for crime boss Harris back in London, taking care of problems and people that disrupt his illicit business. When Harris strikes a deal with an old friend -- American oilman Preston -- they find themselves in the wild hills of West Virginia. Contracts are signed and the whiskey flows in celebration, but overnight Neelyn's girlfriend disappears, last seen with Preston's wayward son Junior. Lines are drawn between family and friends, but nothing will stop Neelyn from getting answers -- and retribution.",53,False,/cOvRVxGytvrGwZ74T4RqBpbdtBd.jpg,/iV30anuKJcrEPHe4GtRb6dtw89G.jpg
699136,The Enchanting Phantom,zh,2020-05-01,5.0,8,6.533,"A timeless love story of a scholar who falls in love with a female ghost and tries to free her from eternal servitude to a demon. Scholar Ning Cai Chen heads to the capital to take the state examinations. Along the way, he spends the night at Lan Ruo temple where he meets and falls in love with Nie Xiao Qian a ghost who seduces men to absorb their life essence as offering to Lao Lao. After much struggle, Ning Cai Chen and Nie Xiao Qian become a couple, however, Lao Lao plans to marry Nie Xiao Qian off to the Heishan Demon. In his desperation, Ning Cai Chen commissions the help of demon hunter Yan Chi Xia.","12,14",False,/zkrUhCk5SjQmCsFeHRlyit4JrBi.jpg,/dm3YXPVEskUZHfZT5d3aSaYz0dN.jpg
776670,All the Moons,eu,2020-12-25,7.5,68,6.531,"During the final throes of the last Carlist war, a little girl is rescued from an orphanage by a mysterious woman who lives deep inside the forest.","18,14,27,10752",False,/sQcjtTZ8tsIvPysJL1znHjtHRjk.jpg,/cqvw0kxVQ4HPYFZYRzESNGr4psz.jpg
662401,The Woman Who Ran,ko,2020-09-17,6.5,87,6.53,"While her husband is on a business trip, Gam-hee meets three of her friends on the outskirts of Seoul.",18,False,/oWcI8gQ4fztohhZF4liLCI2LGDd.jpg,/uAxE3xIGDAlqQXGtOgLKaBADVHh.jpg
863019,Ishq e Qalandar - The Beautiful Sindh,en,2020-03-18,0.0,0,6.523,"Ishq e Qalandar - The Beautiful Sindh is a travel film that takes viewers through one of the most ancient civilizations on Earth called Sindh. Shezan Saleem Jo-G takes a journey of self-realization, the discovery of his roots, and building a connection with people and spirituality in Sindh.","99,36",False,/xx8CD06UojUMmu89UQY4NZZqyxY.jpg,/dUv3iSbT28fkz5CFhE7kPUXUU6X.jpg
737777,Deliver by Christmas,en,2020-10-25,6.241,29,6.523,"Bakery owner Molly meets Josh, a widower who recently moved to town with his young son, but she is also charmed by a mysterious client whom she’s never met in person and she doesn’t realize that they’re the same man.","10749,10770",False,/ynjC4jKmbGQ04z0G8IxRCww0wHd.jpg,/uFCTa0dj4xJu2RotzrXTTXSkhkf.jpg
676619,Just My Type,en,2020-03-28,6.6,42,6.516,"Pop culture writer and aspiring novelist Vanessa Sills lands the interview of a lifetime with the illustrious, elusive and reclusive mystery author Martin Clayborne in his quaint rural town only to realize her own aspirations, dreams and romantic life have taken a back seat along the way. When Vanessa returns home to Portland and a mysterious gift arrives from Martin, she then makes a surprise decision, and finally takes her own advice to “go boldly in the direction of your dreams and live the life you imagine.”","10749,18,10770",False,/aRdbCuyAaGHHmz87OsMiaazH7L5.jpg,/93cw0Sin2TxjOColXn0YeuFeaGQ.jpg
583984,Re-Elected,en,2020-07-04,6.9,81,6.513,Friends battle former U.S. presidents when they come back from the dead as zombies on the Fourth of July.,"27,35",False,/n5zliNGIDyG1k0IkUo3o4XUJFgI.jpg,/lZO1tZCnTNcnRWNIXr4dCjQlQb3.jpg
611114,I Met a Girl,en,2020-11-26,6.283,46,6.5,"An impulsive musician struggling with schizophrenia falls for a mysterious woman who may be all in his head. When she suddenly vanishes, he takes off on a cross- country journey across Australia to find her, forcing his long-suffering brother to try to rescue him.","10749,18,35",False,/2hmlTS8gYEMJc4aijy3sTuAbDhz.jpg,/cLOMmVvZT7RFwTD4yjVgSvBG5SU.jpg
724450,Superhuman: The Invisible Made Visible,en,2020-07-14,4.2,4,6.499,"SUPERHUMAN: The Invisible Made Visible is based on the jaw-dropping experiences of individuals with extra-sensory powers that seem to defy the laws of physics known to man today. Producer and host Caroline Cory, who has her own extensive experience in the field of Consciousness Studies and Extra Sensory Perception, takes the viewers on an extraordinary journey to achieve tangible and measurable proof of these seemingly miraculous phenomena. Through a series of groundbreaking scientific experiments and demonstrations, viewers will find themselves connecting the dots about the true nature of their own consciousness, the relation between mind and matter and discover whether they live in a simulated matrix or if they can have control over their physical reality and create a fulfilling human experience. The film ultimately shows that once the invisible worlds are made visible, this attained higher awareness will transform humans into superhumans.","99,9648",False,/59U71nX09a82MOXUBpy0A5qHrBY.jpg,/b505VZaLGXas8DMEP8ifL6jtrMc.jpg
666600,My Wife and Friends,ko,2020-01-17,9.0,1,6.497,"Myeong-ho works out at the gym with Yeong-seok and Dong-soo. Myeong-ho's wife, Hyang-yi, and divorcee Soo-hee also go to the same gym. Myeong-ho has been watching Soo-hee work out and approaches her under the excuse of helping her. Meanwhile, Yeong-seok and Dong-soo steal glimpses of Myeong-ho's wife with dirty thoughts in their minds...",10749,False,/rS3dABHmrdsB8NY9BOmq1ZADtSr.jpg,/jwFqEBoKwqI1Vc9ny50a861fyiq.jpg
667071,Felicità,fr,2020-07-15,7.021,121,6.495,"Tommy, 11 years old, is on the road again with her eccentric parents. This time, her freshly out-of-jail father has promised her: she won't miss the first school-day of the term! That was before her dad stole a sports car, her mother disappeared and an astronaut popped by.",35,False,/AsfVf5gHpKcPPITyr0po47FcTBu.jpg,/yhAiRXQUkMRnalRZFr1jiRCohjM.jpg
655459,Jai Mummy Di,hi,2020-01-16,5.6,8,6.492,A couple undergo the trials and tribulations of getting married due to the crazy dynamics of their respective mothers.,"35,10749",False,/qiSBlTNUGzO6CoOveG0x4pLdQMD.jpg,/thLbG17dOd8s4toz9ksgsXXrooR.jpg
727459,Delicious You Passed,ko,2020-07-13,0.0,0,6.474,"Brothers Kyeong-soo and Yeong-soo opens Enjoy Pension which they've been dreaming of, and choose a sales manager. Han Ji-yoo who was an instructor at an academy and Yoo Bang-soon who served at a pub, apply. If they don't have the skills, they'll be in a tight race to get a job. Finally, the moment of announcement... The appearance of Yoo-ri who surpasses the charm of the two  Applicants, puts the Enjoy Pension's manager seat in chaos. Who will become the manager?",10749,False,/iM8dY2xHztqGWcGBL1nJslnAJhn.jpg,/kuPiIaQIp2LHn4wzcPUaxt6Bwlv.jpg
876905,Momeyo Dragon: Bakunyū Shibō Yūgi,ja,2020-10-16,0.0,0,6.472,,,False,/1A63MwrzJVoxu6RHb7SafnFLJaA.jpg,/ssYWSI8kEcXZpgxBvksyuIz0FrP.jpg
672541,Psycho Escort,en,2020-02-14,6.1,13,6.467,"Diane is not ready to date but also does not want to attend a work event alone. Her sister suggests a rent-a-date where she can hire a fake boyfriend. Soon, it becomes evident that she has rented a liar with a disturbing past.","53,10770",False,/pIWMi4ULUsChiHZ768lvqx8OwEh.jpg,/eOu13YKxsqQntKK6O8uKzPRbCGu.jpg
666219,Emperor,en,2020-08-18,7.7,84,6.467,An escaped slave travels north and has chance encounters with Frederick Douglass and John Brown. Based on the life story of Shields Green.,"36,10752,18",False,/A3AwrEznb3YEv68VPGHtRIAs913.jpg,/napZfcsN7Bo8uMiiXh2eorFNuGE.jpg
714099,Miss Marx,it,2020-09-17,6.0,125,6.464,"In her public persona, Eleanor “Tussy” Marx was a translator, actress, a children’s rights activist and a persuasive labour organizer, a tireless powerhouse determined to carry on her father’s work. She held her own with twentieth century gods, including both her father and his colleague Engels. In her privately life, however, she was vulnerable and her attraction to the self-indulgent and self-important Edward Aveling led her into misery and ultimately proved fatal.","18,36",False,/1nbxRj9NyruMWsPRJKBtRsJycw2.jpg,/9yvC9alDlCiWUIwKFS5Zq5sQcag.jpg
594174,Locusts,en,2020-12-03,5.0,10,6.454,"Two estranged brothers who are reluctantly reunited in their remote hometown at their father's funeral, become the target of an extortion scam at the hands of a gang of violent local thugs.",53,False,/7YGubdw4ssfrUbfzknSVG1CSu8J.jpg,/v5qphhS55KPhqmyGafHAcSVPhvU.jpg
